platform,date,author,rating,review_text,source_url,sentiment,sentiment_reason,themes,specific_issue,feature_request,churn_risk,churn_reason,trust_break,priority,priority_reason,is_actionable,is_feature_request,is_bug_report,is_churn_signal,noise_type,support_category,competitor_mentioned,action_item,key_insight,confidence
app_store,2026-05-08,Kbhanuvarma,5.0,Awesomeness in every product. Nicely curated groceries.,https://apps.apple.com/in/app/id6744534743,Positive,Loves the awesomeness and curation of the groceries.,Selection & Discovery | Product Quality,,,Low,,False,P4,Positive feedback with no issues.,False,False,False,False,None,Product Quality,,,Effective curation is perceived as a premium feature by users.,0.95
app_store,2026-05-08,bethina Rajendra,5.0,Good and Innovative,https://apps.apple.com/in/app/id6744534743,Positive,Thinks the app is good and innovative.,UX,,,Low,,False,P4,Short praise.,False,False,False,False,None,Other,,,Users perceive the app's approach as a fresh innovation in the market.,0.9
app_store,2026-05-08,Ekta kaoor,2.0,Allow cod on our orders,https://apps.apple.com/in/app/id6744534743,Negative,User is dissatisfied because Cash on Delivery is not available.,UX | Pricing & Value,Lack of Cash on Delivery (COD) payment method.,Add COD as a payment option.,Medium,Users heavily reliant on COD may drop off at checkout.,False,P3,Actionable feature request that impacts checkout conversion.,True,True,False,False,None,Billing,,Implement Cash on Delivery (COD) payment method at checkout.,Lack of COD is actively causing friction and negative reviews for cash-preferring users.,0.9
app_store,2026-05-07,Angitha Annam Anil,5.0,Loved the experience,https://apps.apple.com/in/app/id6744534743,Positive,Loved the overall experience.,UX,,,Low,,False,P4,No technical or operational gap highlighted.,False,False,False,False,None,Other,,,Overall brand experience is positive.,0.95
app_store,2026-05-07,Simnnni,5.0,It’s a good initiative,https://apps.apple.com/in/app/id6744534743,Positive,Thinks the business is a good initiative.,Other,,,Low,,False,P4,General encouragement.,False,False,False,False,None,Other,,,The core mission of the company aligns well with user values.,0.95
app_store,2026-05-04,SumitYukti,5.0,Recently started ordering products from Firstclub and really happy with the whole experience and quality of products. Would highly recommend to people looking for one place for everything healthy.,https://apps.apple.com/in/app/id6744534743,Positive,Happy with the healthy product selection and overall experience.,Product Quality | Selection & Discovery,,,Low,,False,P4,Highly satisfied new user.,False,False,False,False,None,Other,,,Positioning as a one-stop-shop for healthy products is successfully acquiring users.,0.95
app_store,2026-05-04,Skm29@87,5.0,The information with recommendation is really helpful. Easy to navigate and whole buying process.,https://apps.apple.com/in/app/id6744534743,Positive,"Appreciates the recommendations, product information, and ease of navigation.",UX | Selection & Discovery,,,Low,,False,P4,Praise for product descriptions and UX.,False,False,False,False,None,App Bug,,,Detailed product information and recommendations strongly enhance the buying process.,0.95
app_store,2026-05-03,Paro Sondh,5.0,App looks so good. Big ups to the product design team.,https://apps.apple.com/in/app/id6744534743,Positive,Commends the product design team for the app's look.,UX,,,Low,,False,P4,UI/UX validation.,False,False,False,False,None,Other,,,App aesthetics play a significant role in positive brand perception.,0.95
app_store,2026-05-03,Sigma9k,5.0,Clean and simple UI,https://apps.apple.com/in/app/id6744534743,Positive,Likes the clean and simple user interface.,UX,,,Low,,False,P4,No technical issues to address.,False,False,False,False,None,App Bug,,,"A clean, minimalist UI is highly appreciated by the target demographic.",0.95
app_store,2026-05-02,Sid Your Friend,5.0,On time delivery and good collection of quality products available at good rates.,https://apps.apple.com/in/app/id6744534743,Positive,"Happy with timely delivery, good product collection, and reasonable rates.",Delivery & Speed | Selection & Discovery | Pricing & Value,,,Low,,False,P4,Positive multi-faceted feedback.,False,False,False,False,None,Delivery,,,"Balancing speed, selection, and price is yielding excellent user reviews.",0.95
app_store,2026-05-02,amruta123456,5.0,Fresh products u can buy without worry,https://apps.apple.com/in/app/id6744534743,Positive,Values the ability to buy fresh products without worry.,Product Quality,,,Low,,False,P4,Trust in product freshness established.,False,False,False,False,None,Product Quality,,,The brand is successfully building trust around produce freshness.,0.95
app_store,2026-05-02,adxdp,5.0,What truly matters today is health in adulterated market. Starting First club gave people way to consume good and support the genuine brands who prefers quality . Noice Initiative.,https://apps.apple.com/in/app/id6744534743,Positive,Believes the app provides a healthy alternative in an adulterated market.,Product Quality,,,Low,,False,P4,Strong mission alignment from the user.,False,False,False,False,None,Other,,,Health-conscious consumers view the platform as a safe haven against market adulteration.,0.95
app_store,2026-05-02,viinothp,5.0,Refreshing to use,https://apps.apple.com/in/app/id6744534743,Positive,Finds the app refreshing to use.,UX,,,Low,,False,P4,Brief subjective praise.,False,False,False,False,None,Other,,,The overall UX provides a refreshing contrast to cluttered competitors.,0.9
app_store,2026-05-02,RaghavendraB,4.0,Everything great except it’s bit expensive,https://apps.apple.com/in/app/id6744534743,Mixed,Loves everything except the high pricing.,Pricing & Value,Perceives the service as a bit expensive.,,Medium,Price sensitivity could lead to churn if value perception drops.,False,P4,Pricing strategy feedback; not an engineering action item.,False,False,False,False,None,Billing,,,"Premium positioning is accepted, but price sensitivity remains a friction point.",0.9
app_store,2026-05-02,Sujith Sagar,5.0,Very good and quality products,https://apps.apple.com/in/app/id6744534743,Positive,Simply states the products are very good and quality.,Product Quality,,,Low,,False,P4,Positive feedback with no issues.,False,False,False,False,None,Product Quality,,,Consistent quality execution maintains user satisfaction.,0.95
app_store,2026-05-01,Parul_J,1.0,"I am using subscription model from last 3 months and never have been there a case when one week went smoothly without me spending precious minutes of early morning in trying to resolve the issue. Customer care is super slow. Sometimes feel like they are still operating on registers and need to check details from physical copies. It takes that much of a time to respond. Accounting systems are messed up. Unnecessary added layer of locking money in subscription. Not considering the spent money in subscription model as part of spending eligible for gifts. It’s like nobody is putting in effort to think through the process while making decisions and work on the loop holes of the superficial decisions taken. Not at all smooth when compared to blinkit. The only pros left are premium products and first club prop products like juices bowls etc. if anyone else replicates, I’ll be happy to move on. Work on your pain points otherwise all the money burnt to create stickiness will be a waste.",https://apps.apple.com/in/app/id6744534743,Negative,"User faces weekly subscription billing issues, extremely slow CS, and locked funds not counting towards loyalty gifts.",Subscription | Customer Support | Billing,"Subscription locks funds unnecessarily, CS is slow, and subscription spend doesn't count towards eligible gifts.",,High,Weekly frustration with locked money and unresponsive support.,True,P1,Financial trust break due to subscription billing issues combined with high churn risk.,True,False,True,True,None,Subscription,,Audit subscription billing chron-jobs for lock errors and patch the loyalty points logic to include subscription spend.,Broken subscription billing and exclusion from loyalty programs are penalizing our most predictable revenue segment.,0.95
app_store,2026-05-01,Vishalaakshi,2.0,"So, apart from vegetables and a few perishable items like buttermilk, it looks like their diligence has left the chat. I was so happy knowing there that finally, we have a platform that is better than the others. But unfortunately, they are slowly turning towards the same direction. Ordered a fruit and it had small worms which was difficult to catch. An expired packet of paneer was delivered which fortunately caught my eyes while checking the price. Would have never deliberately  checked the expiry due to the trust that I had on the brand. And to top it all, the rice I ordered, the grains in it were sticking with each other indicating an infestation. Again, not everything happened in one go. The vegetables I believe are fresh (can’t guarantee) but rest of it, you all carefully check before consuming.",https://apps.apple.com/in/app/id6744534743,Negative,"Severe product quality degradation including worms in fruit, expired paneer, and bugs in rice.",Product Quality,"Delivered worms in fruit, expired paneer, and insect-infested rice.",,High,Loss of trust in food safety and quality control.,True,P2,Major safety/quality trust break; needs operational and technical safeguards.,True,False,False,True,None,Product Quality,,Implement a mandatory barcode expiry scan in the packer app before dispatching perishable SKUs.,"Critical lapses in warehouse QA (expired items, bugs) are instantly destroying the premium brand trust.",0.95
